type,seq,timestamp,taget_seq,taget,mac,rssi,rate,sig_mode,mcs,cwb,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel_primary,channel_secondary,local_timestamp,ant,sig_len,rx_state,len,first_word_invalid,data
CSI_DATA,3347,2024-04-02 17:28:51.423,2,static,1a:00:00:00:00:00,-50,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,38909638,0,44,0,104,0,"[10, 12, 11, 11, 12, 11, 11, 11, 11, 11, 10, 11, 10, 10, 10, 10, 10, 10, 11, 10, 11, 10, 11, 9, 11, 9, 11, 10, 11, 9, 12, 8, 11, 8, 10, 7, 10, 7, 10, 8, 11, 8, 11, 8, 11, 8, 11, 7, 12, 8, 12, 8, 12, 6, 13, 7, 13, 6, 13, 6, 12, 6, 12, 7, 12, 7, 12, 7, 12, 7, 12, 7, 12, 7, 12, 7, 11, 7, 12, 7, 13, 8, 13, 8, 12, 8, 11, 8, 11, 9, 10, 9, 10, 9, 10, 9, 10, 9, 9, 9, 8, 9, 8, 9]"
CSI_DATA,3348,2024-04-02 17:28:51.437,2,static,1a:00:00:00:00:00,-50,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,38923887,0,44,0,104,0,"[3, -14, 2, -14, 2, -14, 2, -14, 2, -14, 2, -13, 2, -13, 2, -13, 2, -13, 1, -13, 0, -13, 0, -13, 0, -13, 1, -13, 1, -13, 0, -13, 0, -13, 0, -12, 0, -12, 0, -12, 1, -12, 0, -12, 0, -12, -1, -12, -1, -13, -1, -13, -2, -12, -2, -13, -2, -13, -2, -12, -2, -12, -1, -12, -1, -12, -1, -12, -1, -12, -2, -13, -2, -13, -1, -12, -1, -12, -1, -13, -1, -13, -2, -14, -1, -13, 0, -13, 0, -13, 1, -13, 1, -12, 1, -12, 1, -12, 1, -12, 1, -11, 2, -11]"
CSI_DATA,3349,2024-04-02 17:28:51.443,2,static,1a:00:00:00:00:00,-50,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,38930000,0,44,0,104,0,"[8, -13, 8, -14, 7, -14, 8, -14, 8, -14, 8, -13, 7, -13, 7, -13, 7, -13, 6, -13, 6, -13, 5, -14, 6, -14, 6, -13, 6, -13, 5, -14, 4, -13, 4, -13, 4, -12, 5, -13, 6, -13, 5, -12, 4, -12, 4, -13, 4, -14, 4, -14, 3, -14, 3, -14, 3, -14, 3, -14, 3, -14, 4, -14, 4, -14, 4, -13, 3, -13, 3, -14, 3, -14, 4, -14, 4, -14, 4, -14, 4, -14, 4, -14, 4, -14, 5, -14, 5, -13, 5, -13, 6, -12, 6, -12, 6, -11, 6, -12, 6, -11, 6, -11]"
CSI_DATA,3350,2024-04-02 17:28:51.453,2,static,1a:00:00:00:00:00,-50,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,38939498,0,44,0,104,0,"[1, 13, 2, 13, 2, 13, 2, 13, 2, 13, 2, 12, 1, 12, 1, 12, 2, 12, 2, 12, 3, 12, 3, 12, 3, 12, 2, 12, 2, 12, 3, 11, 4, 11, 4, 10, 4, 10, 3, 10, 3, 11, 3, 11, 3, 11, 4, 10, 4, 11, 4, 11, 5, 10, 5, 10, 5, 10, 5, 10, 5, 10, 5, 10, 5, 10, 5, 10, 5, 10, 5, 11, 5, 11, 4, 10, 4, 10, 5, 10, 5, 11, 5, 11, 5, 11, 4, 11, 4, 11, 3, 11, 3, 11, 2, 11, 2, 11, 2, 11, 1, 10, 1, 10]"
CSI_DATA,3351,2024-04-02 17:28:51.463,2,static,1a:00:00:00:00:00,-50,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,38949483,0,44,0,104,0,"[-12, -13, -12, -12, -13, -11, -13, -11, -12, -12, -12, -12, -12, -11, -11, -11, -11, -11, -12, -10, -13, -10, -13, -9, -13, -9, -12, -9, -12, -10, -13, -9, -13, -8, -12, -8, -12, -8, -12, -8, -12, -9, -12, -8, -12, -8, -13, -7, -14, -8, -14, -9, -14, -6, -14, -7, -14, -6, -14, -6, -14, -6, -14, -7, -14, -7, -13, -7, -13, -7, -14, -7, -14, -7, -13, -7, -13, -7, -14, -7, -14, -7, -14, -7, -14, -7, -14, -8, -13, -9, -12, -9, -12, -9, -11, -9, -11, -9, -11, -9, -10, -9, -10, -9]"
CSI_DATA,3352,2024-04-02 17:28:51.473,2,static,1a:00:00:00:00:00,-51,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,38960108,0,44,0,104,0,"[-17, -3, -17, -3, -17, -1, -17, -1, -17, -2, -16, -2, -15, -2, -16, -2, -16, -2, -16, -1, -16, -1, -16, -1, -16, -1, -16, -1, -16, -1, -16, 0, -15, 1, -14, 1, -14, 1, -14, 0, -15, 0, -15, 0, -15, 1, -15, 1, -15, 2, -16, 1, -14, 3, -15, 3, -15, 3, -14, 3, -14, 3, -14, 3, -15, 3, -15, 3, -15, 3, -15, 2, -15, 2, -15, 2, -15, 2, -15, 3, -15, 3, -16, 3, -16, 3, -15, 2, -15, 1, -14, 0, -14, 0, -15, 0, -15, -1, -15, -1, -14, -1, -13, -2]"
CSI_DATA,3353,2024-04-02 17:28:51.483,2,static,1a:00:00:00:00:00,-50,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,38969492,0,44,0,104,0,"[-13, -12, -13, -11, -14, -10, -14, -11, -14, -11, -13, -10, -12, -10, -12, -10, -13, -10, -13, -9, -13, -9, -14, -9, -13, -8, -13, -9, -13, -9, -14, -8, -13, -7, -13, -7, -13, -7, -13, -7, -13, -7, -13, -7, -13, -7, -13, -6, -14, -6, -15, -7, -14, -5, -15, -5, -15, -5, -14, -5, -14, -5, -14, -5, -14, -5, -14, -5, -14, -5, -14, -6, -14, -6, -14, -6, -14, -5, -15, -5, -15, -6, -15, -5, -15, -6, -14, -6, -14, -7, -13, -7, -13, -8, -13, -7, -13, -8, -12, -8, -11, -8, -11, -8]"
CSI_DATA,3354,2024-04-02 17:28:51.493,2,static,1a:00:00:00:00:00,-50,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,38979503,0,44,0,104,0,"[11, -12, 11, -13, 10, -13, 11, -13, 11, -13, 10, -12, 10, -12, 10, -12, 9, -12, 9, -12, 9, -13, 8, -13, 8, -13, 9, -12, 9, -12, 8, -13, 7, -13, 7, -12, 7, -12, 8, -12, 8, -12, 7, -12, 7, -12, 6, -13, 7, -14, 8, -14, 5, -13, 6, -14, 6, -14, 6, -14, 6, -14, 7, -14, 7, -13, 6, -13, 6, -13, 6, -14, 6, -14, 7, -13, 6, -13, 6, -14, 7, -14, 7, -14, 7, -14, 8, -13, 8, -13, 8, -12, 9, -11, 9, -11, 9, -11, 9, -11, 9, -10, 9, -10]"
CSI_DATA,3355,2024-04-02 17:28:51.503,2,static,1a:00:00:00:00:00,-50,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,38989488,0,44,0,104,0,"[15, 3, 15, 2, 15, 1, 15, 1, 15, 2, 14, 2, 14, 2, 14, 2, 13, 2, 13, 1, 14, 1, 14, 0, 14, 0, 14, 1, 14, 1, 14, 0, 13, -1, 13, -1, 13, 0, 13, 0, 13, 0, 13, 0, 13, -1, 13, -1, 14, -2, 14, -1, 13, -2, 13, -2, 13, -3, 13, -3, 13, -2, 13, -2, 13, -2, 13, -1, 13, -1, 13, -2, 14, -2, 13, -2, 13, -2, 13, -2, 14, -2, 14, -2, 14, -1, 13, 0, 13, 0, 13, 1, 12, 1, 13, 1, 13, 1, 13, 1, 12, 2, 11, 2]"
CSI_DATA,3356,2024-04-02 17:28:51.513,2,static,1a:00:00:00:00:00,-50,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,38999484,0,44,0,104,0,"[0, 13, 1, 13, 2, 13, 2, 13, 1, 13, 1, 13, 0, 12, 1, 12, 1, 12, 1, 12, 2, 12, 2, 12, 2, 12, 2, 12, 2, 12, 2, 12, 3, 11, 3, 11, 3, 11, 2, 11, 2, 11, 2, 11, 3, 11, 3, 11, 4, 11, 4, 12, 4, 10, 4, 11, 5, 11, 5, 10, 4, 10, 4, 11, 4, 11, 4, 11, 4, 11, 4, 11, 4, 11, 3, 11, 3, 10, 4, 11, 4, 11, 5, 12, 4, 12, 3, 12, 3, 12, 2, 11, 2, 11, 1, 11, 1, 11, 1, 11, 0, 10, 0, 10]"
