type,seq,timestamp,taget_seq,taget,mac,rssi,rate,sig_mode,mcs,cwb,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel_primary,channel_secondary,local_timestamp,ant,sig_len,rx_state,len,first_word_invalid,data
CSI_DATA,3254,2024-04-02 17:28:50.423,3,static,1a:00:00:00:00:00,-50,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,37909503,0,44,0,104,0,"[-11, 11, -10, 11, -10, 12, -10, 12, -10, 11, -10, 11, -10, 10, -9, 10, -9, 10, -9, 11, -8, 12, -8, 12, -8, 11, -9, 11, -9, 11, -8, 12, -7, 11, -7, 11, -7, 11, -7, 11, -8, 11, -7, 11, -7, 10, -6, 11, -6, 12, -7, 12, -5, 12, -6, 13, -5, 13, -5, 12, -6, 12, -6, 12, -6, 12, -6, 12, -6, 11, -6, 12, -6, 12, -6, 12, -6, 11, -6, 12, -6, 12, -6, 12, -6, 12, -7, 11, -7, 11, -7, 10, -8, 10, -8, 10, -8, 10, -8, 9, -8, 9, -7, 8]"
CSI_DATA,3255,2024-04-02 17:28:50.443,3,static,1a:00:00:00:00:00,-50,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,37929508,0,44,0,104,0,"[-1, 13, 0, 13, 1, 13, 1, 13, 0, 13, 0, 12, 0, 12, 0, 12, 0, 12, 0, 12, 1, 12, 1, 12, 1, 12, 0, 12, 1, 12, 2, 12, 2, 11, 2, 11, 2, 10, 1, 11, 1, 11, 2, 11, 2, 11, 2, 11, 3, 11, 2, 12, 4, 10, 4, 11, 4, 11, 4, 10, 3, 10, 3, 11, 3, 11, 3, 11, 3, 11, 4, 11, 3, 11, 3, 11, 3, 10, 3, 11, 4, 11, 4, 11, 3, 11, 3, 11, 2, 11, 2, 11, 1, 11, 1, 10, 0, 10, 0, 10, 0, 10, 0, 9]"
CSI_DATA,3256,2024-04-02 17:28:50.453,3,static,1a:00:00:00:00:00,-51,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,37939486,0,44,0,104,0,"[-1, -17, -1, -17, -2, -17, -2, -17, -2, -17, -2, -16, -2, -16, -2, -16, -2, -15, -3, -15, -4, -15, -4, -15, -4, -15, -3, -15, -3, -15, -4, -15, -4, -14, -4, -14, -4, -14, -4, -14, -3, -14, -4, -14, -4, -14, -5, -14, -6, -14, -6, -15, -7, -13, -7, -14, -7, -14, -7, -13, -6, -13, -6, -14, -6, -14, -6, -14, -6, -14, -6, -14, -6, -14, -6, -14, -6, -14, -6, -14, -7, -14, -7, -14, -6, -14, -5, -14, -4, -14, -4, -14, -3, -14, -3, -14, -2, -14, -3, -14, -2, -13, -2, -13]"
CSI_DATA,3257,2024-04-02 17:28:50.463,3,static,1a:00:00:00:00:00,-51,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,37949509,0,44,0,104,0,"[-16, 5, -16, 5, -16, 6, -15, 6, -15, 6, -15, 5, -14, 5, -14, 5, -14, 6, -14, 6, -14, 7, -14, 7, -14, 7, -14, 7, -14, 7, -13, 7, -12, 7, -12, 7, -11, 7, -12, 7, -12, 7, -12, 7, -12, 7, -12, 8, -12, 9, -13, 9, -10, 10, -11, 10, -11, 10, -10, 10, -11, 9, -11, 9, -11, 9, -11, 9, -11, 9, -11, 9, -11, 9, -11, 9, -11, 9, -12, 9, -12, 9, -12, 10, -12, 9, -12, 9, -12, 8, -12, 7, -12, 7, -12, 6, -13, 6, -13, 6, -12, 5, -11, 4]"
CSI_DATA,3258,2024-04-02 17:28:50.473,3,static,1a:00:00:00:00:00,-50,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,37959505,0,44,0,104,0,"[13, -9, 12, -9, 12, -10, 12, -10, 12, -9, 12, -8, 11, -8, 11, -9, 11, -9, 11, -9, 11, -10, 10, -10, 10, -10, 11, -9, 10, -9, 10, -10, 9, -10, 9, -9, 9, -9, 9, -9, 9, -9, 9, -9, 9, -9, 8, -10, 9, -11, 9, -11, 7, -11, 8, -12, 7, -12, 7, -12, 8, -11, 8, -11, 8, -11, 8, -11, 8, -11, 8, -11, 8, -11, 8, -11, 8, -11, 8, -11, 8, -11, 8, -12, 8, -11, 8, -10, 8, -10, 9, -9, 9, -9, 9, -9, 10, -8, 10, -8, 9, -8, 8, -7]"
CSI_DATA,3259,2024-04-02 17:28:50.483,3,static,1a:00:00:00:00:00,-51,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,37969509,0,44,0,104,0,"[-6, -16, -6, -16, -7, -15, -7, -16, -7, -15, -6, -15, -6, -15, -6, -15, -6, -14, -7, -13, -8, -14, -8, -14, -8, -13, -8, -14, -7, -14, -8, -13, -8, -13, -8, -12, -8, -12, -8, -12, -7, -12, -8, -12, -8, -12, -9, -11, -10, -12, -10, -13, -10, -11, -10, -12, -11, -11, -10, -11, -10, -11, -9, -11, -9, -12, -9, -12, -9, -11, -10, -11, -10, -12, -9, -12, -9, -11, -10, -12, -10, -12, -10, -12, -10, -12, -9, -13, -8, -13, -8, -13, -7, -13, -6, -12, -6, -12, -6, -12, -6, -12, -5, -12]"
CSI_DATA,3260,2024-04-02 17:28:50.493,3,static,1a:00:00:00:00:00,-50,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,37979489,0,44,0,104,0,"[-14, 7, -13, 8, -13, 8, -14, 8, -14, 8, -13, 7, -13, 7, -13, 7, -12, 7, -12, 8, -12, 8, -11, 8, -12, 8, -12, 8, -12, 8, -11, 9, -11, 8, -10, 8, -10, 8, -11, 8, -11, 8, -11, 8, -10, 8, -10, 8, -10, 9, -11, 9, -9, 9, -10, 10, -10, 10, -9, 9, -10, 9, -10, 9, -10, 9, -10, 9, -10, 8, -10, 9, -10, 9, -10, 9, -10, 9, -10, 9, -10, 9, -11, 9, -11, 9, -11, 8, -11, 7, -11, 7, -11, 6, -11, 6, -11, 6, -11, 6, -11, 5, -10, 5]"
CSI_DATA,3261,2024-04-02 17:28:50.503,3,static,1a:00:00:00:00:00,-50,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,37989482,0,44,0,104,0,"[13, -2, 13, -3, 13, -4, 13, -4, 13, -3, 12, -3, 12, -3, 12, -3, 12, -3, 12, -3, 12, -4, 12, -4, 12, -4, 12, -4, 12, -4, 11, -5, 11, -5, 10, -5, 10, -5, 11, -4, 11, -4, 11, -4, 10, -5, 10, -5, 10, -6, 11, -6, 10, -6, 10, -7, 10, -7, 10, -6, 10, -6, 10, -6, 10, -6, 10, -6, 10, -6, 10, -6, 10, -6, 10, -6, 10, -6, 10, -6, 10, -6, 11, -6, 11, -6, 11, -5, 10, -5, 10, -4, 10, -4, 10, -4, 10, -4, 10, -3, 10, -3, 9, -2]"
CSI_DATA,3262,2024-04-02 17:28:50.523,3,static,1a:00:00:00:00:00,-51,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,38009493,0,44,0,104,0,"[7, 14, 7, 14, 8, 13, 8, 14, 8, 14, 7, 13, 7, 13, 7, 13, 7, 12, 7, 12, 8, 12, 9, 12, 8, 12, 8, 12, 8, 12, 9, 11, 9, 11, 8, 10, 8, 10, 7, 10, 7, 11, 8, 11, 8, 10, 9, 10, 10, 10, 10, 11, 9, 9, 10, 10, 10, 9, 10, 9, 9, 10, 9, 10, 9, 10, 9, 10, 9, 10, 9, 10, 9, 10, 9, 10, 9, 10, 9, 10, 9, 11, 9, 11, 9, 11, 8, 11, 7, 12, 7, 11, 6, 11, 6, 11, 6, 11, 6, 11, 5, 11, 4, 11]"
CSI_DATA,3263,2024-04-02 17:28:50.537,3,static,1a:00:00:00:00:00,-51,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,38022968,0,44,0,104,0,"[10, 12, 10, 12, 11, 12, 11, 12, 10, 12, 10, 11, 10, 11, 9, 11, 9, 11, 10, 10, 11, 10, 11, 9, 11, 9, 11, 9, 11, 9, 12, 8, 11, 8, 10, 8, 10, 7, 11, 8, 11, 8, 10, 8, 10, 7, 11, 7, 12, 7, 13, 8, 12, 6, 13, 6, 13, 6, 12, 5, 12, 6, 12, 6, 12, 6, 12, 6, 12, 6, 12, 6, 13, 6, 12, 6, 12, 6, 12, 6, 13, 6, 13, 7, 13, 6, 12, 7, 11, 8, 11, 8, 10, 8, 10, 7, 10, 7, 10, 8, 9, 8, 8, 8]"
