type,seq,timestamp,taget_seq,taget,mac,rssi,rate,sig_mode,mcs,cwb,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel_primary,channel_secondary,local_timestamp,ant,sig_len,rx_state,len,first_word_invalid,data
CSI_DATA,5626,2024-04-02 17:29:16.413,1,static,1a:00:00:00:00:00,-48,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,63899426,0,44,0,104,0,"[10, -12, 9, -12, 9, -13, 9, -13, 9, -13, 8, -12, 8, -11, 8, -11, 8, -11, 7, -12, 7, -12, 7, -13, 7, -13, 7, -12, 7, -12, 6, -13, 5, -13, 5, -12, 5, -12, 6, -12, 6, -12, 6, -12, 5, -12, 5, -12, 5, -13, 6, -14, 4, -13, 4, -14, 4, -14, 3, -13, 4, -13, 4, -13, 4, -13, 4, -13, 4, -13, 4, -13, 4, -14, 4, -13, 4, -13, 4, -13, 4, -14, 4, -14, 4, -14, 5, -13, 5, -13, 6, -12, 6, -12, 6, -12, 6, -11, 6, -11, 6, -11, 6, -10]"
CSI_DATA,5627,2024-04-02 17:29:16.422,1,static,1a:00:00:00:00:00,-48,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,63909809,0,44,0,104,0,"[-19, 5, -19, 5, -19, 6, -19, 6, -19, 5, -18, 5, -18, 5, -17, 5, -17, 6, -17, 6, -17, 6, -17, 7, -17, 7, -17, 6, -17, 7, -16, 8, -15, 8, -15, 7, -15, 7, -15, 7, -16, 7, -15, 7, -15, 7, -14, 8, -15, 9, -16, 9, -14, 10, -15, 10, -14, 11, -14, 10, -14, 10, -14, 10, -14, 10, -14, 10, -14, 9, -14, 10, -14, 10, -15, 9, -15, 9, -15, 10, -15, 10, -15, 10, -15, 10, -15, 9, -15, 9, -15, 8, -15, 7, -15, 7, -16, 6, -16, 6, -15, 6, -14, 5]"
CSI_DATA,5628,2024-04-02 17:29:16.432,1,static,1a:00:00:00:00:00,-48,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,63919428,0,44,0,104,0,"[8, -11, 7, -12, 7, -12, 7, -12, 7, -11, 7, -11, 7, -11, 6, -11, 6, -11, 6, -11, 6, -12, 6, -12, 6, -12, 6, -11, 6, -11, 5, -12, 4, -12, 4, -11, 4, -11, 5, -11, 5, -11, 5, -11, 4, -11, 4, -11, 4, -12, 4, -12, 3, -12, 3, -12, 3, -13, 3, -12, 3, -12, 3, -12, 3, -12, 3, -12, 3, -12, 3, -12, 4, -12, 4, -12, 4, -12, 4, -12, 4, -12, 4, -13, 4, -13, 4, -12, 5, -11, 5, -11, 5, -11, 5, -10, 6, -10, 6, -10, 6, -10, 6, -9]"
CSI_DATA,5629,2024-04-02 17:29:16.443,1,static,1a:00:00:00:00:00,-48,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,63930226,0,44,0,104,0,"[4, 16, 5, 16, 6, 16, 6, 16, 5, 16, 4, 15, 4, 15, 4, 15, 4, 14, 5, 14, 6, 14, 6, 14, 6, 14, 6, 14, 6, 14, 7, 13, 7, 13, 6, 12, 6, 12, 6, 13, 5, 13, 6, 13, 6, 12, 7, 12, 8, 13, 8, 14, 8, 12, 8, 12, 9, 12, 8, 12, 8, 12, 7, 12, 7, 12, 7, 12, 7, 12, 8, 12, 8, 12, 8, 12, 8, 12, 8, 12, 8, 13, 8, 13, 8, 13, 7, 13, 6, 13, 5, 13, 5, 13, 4, 13, 4, 13, 4, 13, 4, 13, 3, 13]"
CSI_DATA,5630,2024-04-02 17:29:16.454,1,static,1a:00:00:00:00:00,-48,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,63939416,0,44,0,104,0,"[-12, -13, -12, -13, -13, -12, -13, -13, -13, -13, -12, -13, -11, -12, -11, -12, -12, -12, -12, -11, -13, -11, -13, -10, -13, -10, -12, -11, -12, -11, -13, -10, -13, -9, -12, -9, -12, -9, -12, -9, -12, -10, -12, -10, -12, -9, -13, -8, -14, -8, -15, -9, -14, -7, -14, -8, -15, -7, -14, -7, -14, -7, -14, -8, -14, -8, -13, -8, -13, -8, -14, -8, -14, -8, -14, -8, -14, -7, -14, -8, -15, -8, -15, -8, -14, -8, -14, -9, -13, -10, -12, -10, -12, -10, -12, -10, -12, -10, -12, -10, -11, -10, -10, -10]"
CSI_DATA,5631,2024-04-02 17:29:16.463,1,static,1a:00:00:00:00:00,-48,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,63949421,0,44,0,104,0,"[16, -11, 16, -11, 15, -12, 16, -12, 15, -11, 15, -10, 15, -10, 15, -10, 14, -10, 14, -11, 13, -12, 13, -13, 13, -13, 13, -12, 13, -12, 12, -13, 11, -13, 11, -12, 11, -12, 12, -12, 12, -11, 12, -11, 11, -12, 10, -13, 11, -14, 12, -15, 9, -14, 10, -15, 10, -15, 9, -15, 10, -14, 10, -14, 10, -14, 10, -14, 10, -14, 10, -14, 10, -15, 10, -14, 10, -14, 10, -15, 10, -15, 10, -16, 10, -15, 11, -14, 12, -13, 12, -13, 12, -12, 12, -11, 12, -11, 12, -12, 11, -11, 12, -10]"
CSI_DATA,5632,2024-04-02 17:29:16.475,1,static,1a:00:00:00:00:00,-48,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,63962866,0,44,0,104,0,"[3, -14, 2, -14, 1, -14, 2, -14, 2, -14, 2, -13, 3, -13, 2, -13, 2, -13, 1, -13, 1, -13, 0, -13, 0, -13, 1, -13, 1, -13, 0, -13, 0, -13, 0, -12, -1, -12, 0, -12, 0, -13, 0, -12, 0, -12, -1, -12, -1, -13, -1, -13, -2, -12, -2, -13, -2, -13, -2, -12, -2, -12, -2, -12, -2, -13, -1, -12, -2, -12, -2, -12, -2, -13, -2, -13, -2, -13, -2, -13, -2, -13, -2, -13, -2, -13, -1, -13, 0, -12, 0, -12, 1, -12, 1, -12, 1, -12, 1, -12, 1, -11, 1, -11]"
CSI_DATA,5633,2024-04-02 17:29:16.485,1,static,1a:00:00:00:00:00,-48,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,63969433,0,44,0,104,0,"[0, 15, 0, 15, 1, 15, 1, 15, 0, 15, 0, 14, 0, 14, 0, 14, 1, 13, 1, 13, 2, 14, 2, 13, 2, 13, 2, 13, 2, 13, 3, 13, 3, 12, 2, 12, 3, 12, 2, 12, 2, 12, 2, 12, 3, 12, 4, 12, 4, 12, 4, 13, 5, 11, 5, 12, 5, 12, 5, 11, 5, 11, 5, 12, 5, 12, 4, 12, 5, 12, 5, 12, 5, 12, 5, 12, 5, 11, 5, 12, 5, 13, 5, 13, 5, 13, 4, 13, 4, 13, 3, 12, 3, 12, 2, 12, 2, 12, 2, 12, 2, 12, 1, 11]"
CSI_DATA,5634,2024-04-02 17:29:16.499,1,static,1a:00:00:00:00:00,-48,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,63979415,0,44,0,104,0,"[3, -15, 2, -15, 2, -15, 2, -15, 2, -15, 2, -15, 2, -15, 2, -15, 2, -14, 1, -14, 1, -14, 0, -15, 0, -15, 1, -14, 1, -14, 0, -15, 0, -14, 0, -13, 0, -13, 0, -13, 1, -14, 0, -13, 0, -13, -1, -13, -1, -14, -1, -15, -2, -14, -2, -14, -3, -14, -3, -14, -2, -14, -2, -14, -2, -14, -2, -14, -2, -14, -2, -14, -2, -14, -1, -14, -1, -14, -2, -14, -2, -15, -2, -15, -1, -15, -1, -14, 0, -14, 0, -14, 1, -14, 1, -13, 1, -13, 1, -13, 2, -13, 2, -12]"
CSI_DATA,5635,2024-04-02 17:29:16.504,1,static,1a:00:00:00:00:00,-48,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,63989423,0,44,0,104,0,"[-11, 10, -11, 11, -10, 11, -10, 11, -11, 10, -11, 10, -10, 10, -10, 10, -10, 10, -9, 10, -9, 11, -8, 11, -9, 11, -9, 11, -9, 11, -8, 11, -7, 11, -7, 10, -7, 10, -8, 10, -9, 10, -8, 10, -7, 10, -7, 11, -7, 12, -8, 12, -6, 11, -6, 12, -6, 12, -6, 12, -6, 11, -7, 12, -7, 12, -6, 11, -6, 11, -6, 12, -6, 12, -7, 11, -7, 11, -7, 12, -7, 12, -7, 12, -7, 12, -7, 11, -8, 11, -8, 10, -8, 10, -9, 10, -9, 10, -9, 10, -8, 9, -8, 8]"
CSI_DATA,5636,2024-04-02 17:29:16.516,1,static,1a:00:00:00:00:00,-48,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,64000983,0,44,0,104,0,"[-18, 9, -17, 10, -17, 11, -17, 11, -17, 10, -16, 9, -16, 9, -16, 9, -15, 9, -15, 10, -15, 10, -15, 10, -15, 10, -15, 10, -15, 10, -14, 11, -13, 11, -12, 10, -12, 10, -13, 10, -13, 10, -13, 11, -13, 10, -12, 11, -13, 12, -14, 12, -11, 12, -12, 13, -11, 14, -11, 13, -11, 12, -11, 13, -12, 13, -12, 13, -11, 12, -12, 13, -12, 13, -12, 12, -12, 12, -12, 13, -12, 13, -12, 13, -12, 13, -13, 12, -12, 11, -13, 11, -13, 10, -14, 10, -14, 9, -14, 9, -13, 8, -13, 8]"
CSI_DATA,5637,2024-04-02 17:29:16.525,1,static,1a:00:00:00:00:00,-48,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,64009425,0,44,0,104,0,"[-13, 9, -12, 9, -12, 10, -12, 10, -12, 9, -12, 9, -11, 8, -11, 9, -11, 9, -11, 9, -10, 9, -10, 10, -10, 9, -11, 9, -11, 9, -10, 10, -9, 10, -9, 9, -9, 9, -10, 9, -10, 9, -10, 9, -9, 9, -9, 9, -9, 10, -10, 11, -8, 10, -8, 11, -8, 11, -8, 11, -8, 10, -9, 10, -9, 10, -9, 10, -8, 10, -8, 11, -9, 11, -9, 10, -9, 10, -9, 10, -9, 11, -9, 11, -9, 11, -10, 10, -10, 9, -10, 9, -10, 8, -11, 8, -11, 8, -11, 8, -10, 7, -10, 6]"
CSI_DATA,5638,2024-04-02 17:29:16.535,1,static,1a:00:00:00:00:00,-48,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,64019418,0,44,0,104,0,"[-9, -18, -10, -17, -11, -17, -11, -17, -10, -17, -10, -17, -9, -17, -9, -17, -10, -16, -10, -15, -11, -15, -11, -15, -11, -15, -10, -15, -10, -15, -11, -15, -11, -14, -10, -13, -10, -13, -10, -14, -10, -14, -10, -14, -11, -13, -12, -13, -13, -14, -13, -15, -13, -12, -14, -13, -14, -12, -13, -12, -13, -12, -13, -13, -13, -13, -12, -12, -12, -13, -13, -13, -13, -13, -12, -13, -12, -13, -13, -13, -13, -14, -13, -14, -13, -14, -12, -14, -11, -15, -10, -15, -10, -15, -9, -14, -9, -14, -9, -15, -8, -14, -7, -14]"
CSI_DATA,5639,2024-04-02 17:29:16.544,1,static,1a:00:00:00:00:00,-48,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,64029406,0,44,0,104,0,"[12, 14, 12, 14, 13, 13, 13, 13, 13, 13, 12, 14, 12, 13, 11, 13, 11, 12, 12, 12, 13, 12, 13, 11, 13, 11, 12, 12, 12, 11, 13, 11, 13, 10, 12, 9, 12, 9, 13, 10, 12, 10, 12, 10, 12, 9, 13, 9, 14, 9, 14, 10, 14, 8, 14, 8, 15, 7, 15, 8, 14, 8, 14, 8, 14, 9, 14, 9, 14, 8, 14, 9, 15, 9, 14, 8, 14, 8, 14, 9, 15, 9, 15, 9, 15, 9, 14, 10, 13, 11, 12, 11, 12, 11, 11, 11, 12, 11, 12, 11, 10, 11, 9, 11]"
CSI_DATA,5640,2024-04-02 17:29:16.555,1,static,1a:00:00:00:00:00,-48,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,64039407,0,44,0,104,0,"[-18, 7, -18, 8, -18, 8, -18, 8, -18, 7, -18, 7, -17, 7, -17, 7, -16, 7, -16, 8, -16, 9, -16, 9, -16, 9, -16, 8, -16, 8, -15, 9, -14, 9, -14, 9, -14, 9, -15, 8, -15, 8, -14, 8, -14, 9, -13, 10, -14, 11, -15, 11, -13, 11, -13, 12, -13, 12, -12, 12, -13, 11, -14, 11, -14, 11, -14, 10, -13, 10, -13, 11, -13, 11, -14, 11, -13, 11, -14, 11, -14, 11, -14, 11, -14, 11, -14, 10, -15, 10, -15, 9, -15, 8, -15, 8, -15, 7, -15, 7, -14, 7, -14, 6]"
CSI_DATA,5641,2024-04-02 17:29:16.564,1,static,1a:00:00:00:00:00,-48,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,64049435,0,44,0,104,0,"[-5, -20, -6, -19, -7, -19, -7, -19, -6, -19, -5, -19, -5, -19, -5, -18, -5, -17, -6, -17, -7, -17, -8, -17, -8, -17, -7, -17, -7, -17, -8, -17, -8, -16, -8, -15, -7, -15, -7, -16, -7, -16, -7, -16, -8, -15, -9, -15, -10, -15, -10, -16, -10, -14, -11, -15, -11, -15, -11, -14, -10, -14, -10, -14, -10, -15, -10, -15, -10, -15, -10, -15, -11, -15, -10, -15, -10, -15, -10, -15, -11, -16, -11, -16, -10, -16, -9, -16, -9, -16, -8, -16, -7, -16, -7, -16, -7, -16, -7, -16, -6, -15, -6, -15]"
