type,seq,timestamp,taget_seq,taget,mac,rssi,rate,sig_mode,mcs,cwb,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel_primary,channel_secondary,local_timestamp,ant,sig_len,rx_state,len,first_word_invalid,data
CSI_DATA,3709,2024-04-02 17:15:47.906,4,static,1a:00:00:00:00:00,-51,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,38585910,0,44,0,104,0,"[-12, -3, -12, -2, -13, -1, -13, -1, -12, -1, -12, -1, -12, -1, -12, -1, -12, -1, -12, 0, -13, 0, -13, 1, -13, 1, -13, 1, -13, 1, -13, 2, -12, 3, -12, 2, -12, 3, -12, 3, -13, 3, -13, 3, -12, 3, -13, 4, -13, 5, -14, 5, -12, 6, -13, 7, -13, 7, -13, 7, -13, 7, -13, 7, -13, 7, -13, 7, -14, 7, -14, 8, -15, 8, -14, 7, -14, 8, -15, 8, -15, 9, -16, 9, -16, 9, -16, 8, -16, 7, -16, 7, -16, 7, -17, 6, -17, 6, -17, 5, -17, 4, -16, 3]"
CSI_DATA,3710,2024-04-02 17:15:47.917,4,static,1a:00:00:00:00:00,-51,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,38595577,0,44,0,104,0,"[8, -8, 8, -9, 8, -10, 8, -10, 8, -10, 7, -9, 7, -9, 7, -9, 7, -9, 7, -10, 6, -11, 6, -11, 6, -11, 6, -11, 6, -11, 5, -12, 4, -12, 4, -11, 4, -11, 5, -11, 5, -12, 5, -12, 4, -12, 4, -13, 4, -14, 4, -15, 2, -14, 2, -15, 2, -15, 2, -15, 2, -15, 2, -15, 3, -16, 3, -15, 2, -15, 3, -16, 3, -16, 3, -16, 3, -16, 2, -17, 2, -18, 2, -18, 3, -18, 4, -18, 5, -17, 5, -17, 6, -17, 6, -17, 6, -17, 7, -17, 7, -16, 7, -15]"
CSI_DATA,3711,2024-04-02 17:15:47.925,4,static,1a:00:00:00:00:00,-51,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,38605598,0,44,0,104,0,"[-13, 3, -13, 3, -13, 5, -13, 5, -13, 4, -13, 4, -13, 5, -13, 5, -12, 5, -12, 6, -12, 6, -12, 7, -12, 7, -13, 6, -12, 7, -12, 8, -11, 8, -11, 8, -11, 8, -11, 8, -12, 9, -11, 9, -11, 9, -11, 10, -11, 11, -12, 11, -10, 12, -10, 13, -10, 13, -10, 13, -10, 13, -10, 13, -10, 14, -10, 13, -10, 13, -11, 14, -11, 14, -11, 14, -11, 14, -11, 15, -12, 16, -12, 16, -13, 16, -13, 15, -14, 14, -14, 14, -14, 14, -14, 13, -15, 13, -16, 13, -16, 12, -15, 11]"
CSI_DATA,3712,2024-04-02 17:15:47.935,4,static,1a:00:00:00:00:00,-51,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,38615563,0,44,0,104,0,"[0, -12, -1, -12, -2, -12, -2, -12, -1, -12, -2, -12, -2, -12, -2, -12, -2, -12, -3, -12, -3, -12, -4, -12, -4, -12, -4, -12, -4, -12, -5, -12, -5, -12, -5, -11, -5, -11, -5, -12, -5, -12, -5, -12, -6, -12, -7, -11, -8, -12, -8, -13, -9, -12, -9, -12, -10, -12, -10, -12, -9, -12, -9, -12, -10, -12, -10, -12, -10, -12, -11, -13, -11, -13, -10, -13, -10, -13, -11, -14, -11, -14, -12, -15, -11, -15, -11, -16, -10, -16, -10, -16, -9, -16, -9, -16, -8, -16, -8, -16, -8, -16, -7, -16]"
CSI_DATA,3713,2024-04-02 17:15:47.945,4,static,1a:00:00:00:00:00,-51,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,38625575,0,44,0,104,0,"[-1, -12, -1, -12, -2, -12, -2, -13, -2, -12, -2, -12, -2, -12, -2, -12, -2, -12, -3, -12, -3, -12, -4, -12, -4, -12, -4, -12, -4, -12, -5, -12, -6, -12, -6, -11, -6, -11, -5, -12, -5, -12, -6, -12, -6, -12, -7, -12, -8, -12, -8, -13, -9, -11, -10, -12, -10, -12, -10, -11, -10, -12, -10, -12, -10, -12, -10, -12, -10, -12, -11, -13, -11, -13, -11, -13, -11, -13, -11, -13, -12, -14, -12, -14, -12, -14, -11, -15, -10, -15, -10, -15, -9, -16, -9, -16, -9, -16, -9, -16, -8, -16, -7, -16]"
CSI_DATA,3714,2024-04-02 17:15:47.961,4,static,1a:00:00:00:00:00,-51,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,38641549,0,44,0,104,0,"[-12, 2, -12, 3, -12, 3, -12, 3, -12, 3, -12, 3, -12, 3, -12, 4, -11, 4, -11, 4, -11, 5, -11, 5, -11, 5, -12, 5, -12, 6, -11, 6, -10, 6, -10, 6, -10, 7, -11, 7, -11, 7, -11, 7, -10, 7, -10, 8, -11, 9, -11, 9, -10, 10, -10, 11, -10, 11, -10, 11, -10, 11, -10, 11, -10, 11, -10, 11, -10, 11, -10, 11, -11, 12, -11, 11, -11, 11, -11, 12, -12, 13, -12, 13, -13, 13, -13, 12, -13, 12, -13, 11, -14, 11, -14, 10, -15, 10, -15, 10, -15, 9, -15, 8]"
CSI_DATA,3715,2024-04-02 17:15:47.966,4,static,1a:00:00:00:00:00,-51,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,38646263,0,44,0,104,0,"[-10, 5, -10, 6, -10, 7, -10, 7, -10, 6, -10, 6, -10, 6, -10, 7, -10, 7, -9, 8, -9, 8, -9, 8, -9, 9, -9, 9, -9, 9, -8, 9, -8, 9, -7, 9, -7, 9, -8, 9, -8, 10, -8, 10, -7, 10, -6, 11, -7, 12, -7, 12, -5, 12, -5, 13, -5, 13, -5, 13, -5, 13, -6, 13, -6, 14, -6, 14, -5, 14, -5, 15, -6, 15, -6, 15, -5, 15, -6, 15, -6, 16, -6, 17, -7, 17, -7, 16, -8, 15, -8, 15, -9, 15, -9, 15, -9, 15, -9, 15, -9, 14, -10, 13]"
CSI_DATA,3716,2024-04-02 17:15:47.976,4,static,1a:00:00:00:00:00,-51,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,38656209,0,44,0,104,0,"[13, 5, 13, 4, 14, 3, 14, 3, 14, 4, 14, 4, 14, 3, 14, 3, 14, 3, 14, 2, 15, 1, 15, 1, 15, 1, 15, 1, 15, 1, 15, -1, 15, -1, 14, -1, 14, -1, 15, -1, 15, -1, 15, -1, 15, -2, 15, -3, 17, -4, 18, -3, 16, -5, 17, -6, 17, -6, 17, -6, 17, -6, 17, -6, 18, -6, 18, -6, 18, -7, 18, -7, 19, -7, 19, -7, 18, -7, 19, -8, 20, -8, 21, -8, 21, -8, 21, -6, 21, -6, 21, -5, 21, -4, 21, -4, 22, -4, 22, -4, 21, -2, 20, -1]"
CSI_DATA,3717,2024-04-02 17:15:47.986,4,static,1a:00:00:00:00:00,-51,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,38665583,0,44,0,104,0,"[0, -12, 0, -12, -1, -12, -1, -13, -1, -12, -1, -12, -1, -12, -1, -12, -2, -12, -2, -12, -3, -12, -3, -12, -3, -12, -3, -13, -3, -13, -4, -13, -5, -12, -4, -12, -4, -12, -4, -12, -4, -12, -5, -12, -5, -12, -6, -12, -7, -13, -7, -14, -8, -12, -8, -13, -9, -13, -9, -12, -8, -13, -9, -13, -9, -13, -9, -13, -9, -13, -9, -14, -10, -14, -9, -14, -9, -14, -10, -14, -10, -15, -11, -15, -10, -16, -10, -16, -9, -16, -8, -16, -8, -16, -7, -16, -7, -17, -7, -17, -6, -17, -6, -17]"
CSI_DATA,3718,2024-04-02 17:15:47.995,4,static,1a:00:00:00:00:00,-51,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,38675568,0,44,0,104,0,"[3, -12, 3, -12, 2, -12, 2, -12, 3, -12, 2, -12, 2, -12, 2, -12, 2, -12, 1, -12, 1, -13, 0, -13, 0, -13, 0, -13, 0, -13, -1, -13, -1, -13, -1, -12, -1, -12, -1, -13, -1, -13, -1, -13, -2, -13, -3, -13, -3, -14, -3, -15, -5, -14, -5, -14, -5, -14, -5, -14, -5, -14, -5, -15, -5, -15, -5, -15, -5, -15, -6, -16, -6, -16, -5, -16, -5, -16, -6, -17, -6, -17, -6, -18, -6, -18, -5, -18, -5, -18, -4, -18, -3, -18, -3, -18, -2, -18, -2, -18, -1, -18, -1, -17]"
CSI_DATA,3719,2024-04-02 17:15:48.008,4,static,1a:00:00:00:00:00,-50,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,38687665,0,44,0,104,0,"[-4, -11, -4, -11, -5, -11, -5, -11, -5, -11, -5, -11, -5, -11, -5, -11, -5, -11, -6, -11, -6, -11, -7, -11, -7, -11, -6, -11, -7, -11, -8, -10, -8, -10, -7, -9, -7, -9, -7, -10, -8, -10, -8, -10, -8, -10, -9, -9, -10, -10, -10, -10, -11, -9, -11, -9, -12, -9, -12, -8, -11, -9, -12, -9, -12, -9, -12, -9, -12, -9, -13, -10, -13, -10, -13, -10, -13, -10, -13, -10, -14, -10, -15, -10, -14, -11, -13, -11, -13, -12, -13, -12, -12, -12, -12, -13, -11, -13, -11, -13, -11, -13, -10, -13]"
CSI_DATA,3720,2024-04-02 17:15:48.015,4,static,1a:00:00:00:00:00,-51,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,38695572,0,44,0,104,0,"[-7, -14, -7, -13, -8, -13, -9, -13, -8, -14, -8, -14, -8, -13, -8, -13, -9, -13, -9, -12, -10, -12, -11, -12, -11, -12, -11, -12, -11, -12, -12, -12, -12, -11, -11, -11, -11, -11, -12, -11, -12, -11, -12, -11, -12, -11, -14, -10, -15, -10, -16, -11, -16, -9, -16, -9, -17, -9, -16, -9, -16, -10, -16, -10, -17, -10, -17, -10, -17, -10, -18, -11, -19, -11, -18, -11, -18, -11, -19, -11, -20, -12, -20, -12, -20, -12, -19, -13, -18, -14, -18, -15, -17, -15, -17, -15, -17, -15, -17, -16, -16, -16, -15, -16]"
CSI_DATA,3721,2024-04-02 17:15:48.025,4,static,1a:00:00:00:00:00,-51,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,38705583,0,44,0,104,0,"[-8, 11, -7, 11, -6, 12, -7, 12, -7, 11, -7, 11, -7, 11, -7, 11, -6, 12, -6, 12, -5, 12, -5, 13, -5, 13, -5, 13, -5, 13, -4, 13, -3, 13, -3, 12, -3, 13, -4, 13, -4, 13, -3, 14, -3, 14, -2, 14, -2, 15, -2, 16, 0, 15, 0, 16, 1, 16, 1, 15, 0, 16, 0, 16, 0, 17, 0, 17, 0, 17, 0, 18, 0, 18, 0, 18, 0, 17, 0, 18, 0, 19, 1, 20, 0, 20, -1, 19, -2, 19, -3, 19, -3, 19, -4, 19, -4, 19, -5, 19, -5, 18, -6, 17]"
