type,seq,timestamp,taget_seq,taget,mac,rssi,rate,sig_mode,mcs,cwb,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel_primary,channel_secondary,local_timestamp,ant,sig_len,rx_state,len,first_word_invalid,data
CSI_DATA,35737,2024-04-02 16:45:50.068,4,static,1a:00:00:00:00:00,-49,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,367120066,0,44,0,104,0,"[-14, 10, -13, 10, -13, 11, -13, 11, -13, 10, -13, 10, -13, 10, -13, 10, -12, 10, -12, 10, -11, 11, -11, 12, -11, 12, -12, 12, -12, 12, -10, 13, -10, 12, -9, 12, -10, 11, -10, 12, -11, 12, -10, 12, -10, 12, -9, 13, -9, 15, -10, 15, -7, 15, -8, 16, -7, 16, -7, 16, -8, 15, -8, 15, -8, 15, -8, 15, -8, 15, -8, 16, -8, 17, -8, 16, -8, 16, -8, 17, -8, 17, -9, 18, -9, 17, -10, 16, -10, 16, -11, 15, -11, 15, -11, 15, -11, 15, -11, 15, -11, 14, -11, 13]"
CSI_DATA,35738,2024-04-02 16:45:50.078,4,static,1a:00:00:00:00:00,-49,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,367130459,0,44,0,104,0,"[-14, 4, -14, 4, -14, 5, -14, 5, -14, 5, -13, 4, -13, 5, -13, 5, -13, 5, -13, 6, -12, 6, -12, 7, -13, 7, -13, 6, -13, 6, -12, 7, -11, 7, -11, 7, -11, 7, -12, 7, -12, 7, -12, 7, -11, 7, -11, 8, -11, 9, -12, 9, -10, 10, -11, 10, -11, 11, -10, 10, -11, 10, -11, 10, -11, 10, -11, 10, -11, 10, -11, 11, -11, 11, -11, 11, -11, 11, -12, 11, -12, 11, -12, 12, -12, 12, -12, 11, -13, 10, -13, 9, -13, 9, -13, 9, -13, 9, -13, 9, -13, 8, -12, 7]"
CSI_DATA,35739,2024-04-02 16:45:50.088,4,static,1a:00:00:00:00:00,-49,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,367140034,0,44,0,104,0,"[-16, 6, -16, 6, -15, 7, -16, 7, -16, 6, -15, 6, -15, 6, -15, 6, -15, 6, -14, 7, -14, 8, -14, 8, -15, 8, -15, 8, -15, 8, -14, 9, -13, 9, -13, 8, -13, 8, -14, 8, -14, 9, -14, 9, -13, 9, -13, 10, -14, 11, -15, 11, -12, 12, -13, 13, -13, 13, -12, 12, -13, 12, -13, 12, -13, 12, -13, 12, -13, 12, -13, 13, -14, 13, -14, 12, -14, 12, -14, 12, -15, 13, -15, 13, -15, 13, -15, 12, -15, 11, -15, 11, -16, 10, -16, 10, -16, 10, -16, 10, -16, 9, -15, 8]"
CSI_DATA,35740,2024-04-02 16:45:50.098,4,static,1a:00:00:00:00:00,-49,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,367150041,0,44,0,104,0,"[-12, 11, -12, 11, -11, 12, -11, 13, -12, 12, -11, 11, -11, 11, -11, 11, -11, 11, -10, 12, -10, 12, -10, 13, -10, 13, -11, 13, -10, 13, -9, 14, -8, 13, -8, 13, -8, 12, -9, 13, -9, 13, -9, 13, -8, 13, -7, 14, -8, 15, -9, 16, -6, 16, -6, 17, -5, 17, -5, 16, -6, 16, -6, 16, -6, 16, -7, 16, -6, 16, -6, 17, -7, 17, -7, 17, -7, 17, -7, 17, -7, 18, -6, 18, -7, 18, -8, 17, -8, 17, -9, 16, -9, 16, -9, 16, -10, 16, -10, 16, -10, 15, -10, 14]"
CSI_DATA,35741,2024-04-02 16:45:50.108,4,static,1a:00:00:00:00:00,-49,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,367160071,0,44,0,104,0,"[-3, -16, -3, -16, -4, -16, -4, -16, -3, -16, -3, -16, -3, -16, -3, -16, -4, -15, -4, -15, -5, -15, -6, -15, -6, -15, -5, -16, -5, -16, -6, -15, -7, -15, -6, -14, -6, -14, -6, -15, -6, -15, -6, -15, -6, -14, -8, -14, -9, -15, -9, -16, -10, -14, -10, -15, -10, -15, -10, -14, -9, -14, -9, -15, -9, -15, -9, -15, -9, -15, -10, -15, -11, -16, -10, -15, -10, -15, -10, -16, -10, -16, -11, -16, -10, -16, -9, -17, -8, -17, -8, -17, -7, -17, -7, -16, -7, -17, -7, -17, -7, -16, -6, -16]"
CSI_DATA,35742,2024-04-02 16:45:50.119,4,static,1a:00:00:00:00:00,-49,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,367171190,0,44,0,104,0,"[1, -16, 1, -16, 0, -17, 0, -17, 0, -17, 1, -16, 1, -16, 1, -16, 0, -16, 0, -16, -1, -16, -2, -16, -2, -16, -1, -16, -1, -16, -3, -16, -3, -16, -3, -15, -3, -15, -2, -15, -2, -16, -2, -16, -3, -15, -4, -16, -5, -16, -4, -17, -6, -15, -7, -16, -7, -16, -7, -16, -6, -16, -6, -16, -6, -16, -5, -16, -6, -16, -6, -17, -6, -18, -6, -17, -6, -17, -6, -17, -7, -18, -7, -18, -7, -18, -6, -18, -5, -18, -4, -18, -4, -18, -3, -18, -3, -18, -3, -18, -3, -17, -2, -17]"
CSI_DATA,35743,2024-04-02 16:45:50.129,4,static,1a:00:00:00:00:00,-49,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,367180036,0,44,0,104,0,"[-16, -6, -16, -5, -17, -4, -17, -5, -17, -5, -16, -5, -16, -5, -16, -5, -16, -5, -16, -4, -16, -4, -17, -3, -17, -3, -17, -4, -17, -3, -17, -2, -16, -1, -16, -1, -15, -1, -16, -2, -17, -2, -17, -2, -17, -2, -17, -1, -18, 0, -19, -1, -17, 2, -18, 2, -18, 2, -18, 2, -17, 2, -18, 2, -18, 2, -18, 1, -18, 1, -19, 1, -19, 1, -19, 1, -19, 1, -19, 2, -20, 2, -21, 2, -21, 2, -20, 0, -20, -1, -19, -1, -19, -2, -19, -2, -19, -2, -19, -2, -18, -3, -17, -3]"
CSI_DATA,35744,2024-04-02 16:45:50.138,4,static,1a:00:00:00:00:00,-49,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,367190055,0,44,0,104,0,"[-16, 3, -16, 4, -16, 5, -16, 5, -16, 4, -16, 4, -15, 4, -15, 4, -15, 4, -15, 5, -15, 6, -15, 6, -15, 6, -15, 6, -15, 6, -15, 6, -14, 7, -13, 6, -13, 6, -14, 6, -14, 6, -14, 6, -14, 7, -13, 8, -14, 9, -15, 9, -13, 10, -14, 10, -14, 11, -13, 10, -13, 10, -14, 10, -14, 10, -14, 9, -14, 10, -14, 10, -15, 11, -14, 10, -14, 10, -15, 10, -15, 11, -16, 11, -15, 10, -16, 9, -16, 9, -16, 8, -16, 8, -16, 7, -16, 8, -16, 7, -16, 7, -15, 6]"
CSI_DATA,35745,2024-04-02 16:45:50.148,4,static,1a:00:00:00:00:00,-49,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,367200039,0,44,0,104,0,"[-11, -13, -11, -13, -12, -12, -12, -13, -12, -13, -11, -13, -11, -12, -11, -12, -11, -12, -11, -11, -12, -11, -13, -11, -13, -11, -13, -11, -13, -11, -14, -11, -14, -10, -13, -9, -13, -9, -13, -10, -13, -10, -14, -10, -13, -9, -14, -9, -16, -9, -16, -10, -16, -7, -17, -8, -17, -7, -17, -7, -16, -8, -16, -8, -17, -8, -16, -8, -16, -8, -17, -8, -18, -8, -17, -8, -17, -8, -18, -9, -18, -9, -19, -9, -19, -9, -18, -10, -17, -10, -16, -11, -16, -11, -16, -11, -16, -11, -16, -11, -15, -11, -14, -12]"
CSI_DATA,35746,2024-04-02 16:45:50.158,4,static,1a:00:00:00:00:00,-48,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,367210034,0,44,0,104,0,"[-14, 8, -13, 9, -13, 10, -13, 10, -14, 9, -13, 9, -13, 9, -13, 9, -13, 9, -13, 9, -12, 10, -12, 10, -12, 10, -13, 10, -12, 10, -11, 11, -10, 11, -10, 10, -10, 10, -11, 10, -11, 10, -11, 11, -11, 11, -10, 12, -11, 13, -11, 13, -9, 13, -9, 14, -9, 14, -9, 14, -9, 14, -9, 14, -10, 14, -9, 13, -9, 14, -10, 14, -10, 15, -10, 14, -10, 14, -10, 14, -10, 15, -10, 16, -11, 15, -11, 14, -11, 14, -12, 13, -12, 13, -12, 12, -13, 12, -13, 12, -12, 11, -12, 10]"
