type,seq,timestamp,taget_seq,taget,mac,rssi,rate,sig_mode,mcs,cwb,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel_primary,channel_secondary,local_timestamp,ant,sig_len,rx_state,len,first_word_invalid,data
CSI_DATA,43740,2024-04-02 16:47:13.578,2,static,1a:00:00:00:00:00,-51,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,450629628,0,44,0,104,0,"[2, 16, 3, 16, 4, 16, 4, 16, 3, 16, 3, 16, 3, 15, 3, 15, 3, 15, 4, 15, 4, 15, 5, 15, 5, 15, 4, 15, 4, 15, 6, 15, 6, 14, 6, 13, 6, 13, 6, 14, 6, 14, 6, 14, 6, 14, 7, 14, 8, 15, 8, 16, 10, 13, 10, 14, 11, 14, 10, 13, 10, 14, 10, 14, 10, 14, 10, 14, 10, 14, 10, 15, 11, 16, 10, 15, 10, 15, 10, 16, 11, 16, 11, 16, 11, 17, 10, 17, 9, 17, 8, 17, 8, 17, 7, 17, 7, 17, 7, 17, 6, 17, 5, 16]"
CSI_DATA,43741,2024-04-02 16:47:13.588,2,static,1a:00:00:00:00:00,-51,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,450639623,0,44,0,104,0,"[11, -11, 10, -11, 9, -12, 10, -12, 10, -12, 9, -11, 9, -11, 9, -11, 9, -11, 8, -11, 8, -12, 8, -13, 8, -13, 8, -12, 8, -12, 7, -13, 6, -13, 6, -12, 6, -12, 7, -13, 7, -13, 7, -13, 6, -13, 6, -14, 6, -15, 7, -15, 4, -15, 4, -16, 4, -16, 4, -16, 4, -15, 4, -16, 5, -16, 5, -16, 4, -16, 5, -16, 5, -17, 5, -16, 5, -17, 5, -17, 5, -18, 5, -18, 5, -18, 6, -17, 7, -16, 7, -16, 7, -16, 7, -15, 8, -15, 8, -15, 8, -15, 8, -14]"
CSI_DATA,43742,2024-04-02 16:47:13.599,2,static,1a:00:00:00:00:00,-51,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,450650319,0,44,0,104,0,"[3, -15, 3, -15, 2, -15, 2, -16, 2, -15, 2, -15, 2, -15, 2, -15, 2, -14, 1, -14, 1, -15, 0, -15, 0, -15, 1, -15, 1, -15, 0, -15, -1, -15, -1, -14, -1, -14, -1, -15, 0, -15, -1, -15, -1, -15, -2, -15, -3, -16, -3, -17, -4, -15, -4, -16, -5, -16, -5, -16, -4, -16, -4, -16, -4, -16, -4, -16, -4, -16, -4, -17, -5, -18, -4, -17, -4, -17, -4, -17, -4, -18, -5, -18, -4, -18, -3, -18, -3, -18, -2, -18, -1, -18, -1, -17, -1, -17, -1, -18, -1, -17, 0, -16]"
CSI_DATA,43743,2024-04-02 16:47:13.610,2,static,1a:00:00:00:00:00,-51,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,450661624,0,44,0,104,0,"[12, -4, 12, -5, 12, -6, 12, -6, 12, -5, 12, -5, 11, -5, 11, -5, 11, -5, 11, -5, 11, -6, 11, -7, 11, -6, 11, -6, 11, -6, 11, -7, 10, -7, 10, -7, 10, -7, 10, -7, 11, -7, 10, -7, 10, -7, 10, -8, 10, -9, 11, -9, 9, -10, 10, -10, 10, -11, 9, -10, 10, -10, 10, -10, 10, -10, 10, -10, 10, -10, 10, -10, 11, -11, 11, -10, 11, -10, 11, -11, 11, -11, 12, -11, 12, -11, 12, -10, 12, -10, 12, -9, 12, -9, 12, -8, 13, -8, 13, -8, 12, -7, 12, -7]"
CSI_DATA,43744,2024-04-02 16:47:13.630,2,static,1a:00:00:00:00:00,-51,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,450680048,0,44,0,104,0,"[3, -15, 2, -15, 1, -16, 2, -16, 2, -15, 2, -15, 2, -15, 2, -15, 2, -14, 1, -14, 0, -15, 0, -15, 0, -15, 1, -15, 1, -15, -1, -15, -1, -15, -1, -14, -1, -14, -1, -15, -1, -15, -1, -15, -1, -14, -2, -15, -2, -16, -2, -17, -4, -15, -4, -16, -5, -16, -5, -16, -4, -16, -4, -16, -4, -16, -4, -16, -4, -16, -4, -17, -4, -18, -3, -17, -3, -17, -4, -17, -4, -18, -4, -19, -4, -18, -3, -18, -2, -18, -1, -18, -1, -17, 0, -17, 0, -18, 0, -18, 0, -17, 1, -16]"
CSI_DATA,43745,2024-04-02 16:47:13.638,2,static,1a:00:00:00:00:00,-51,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,450689610,0,44,0,104,0,"[4, 14, 5, 14, 6, 13, 6, 14, 5, 14, 5, 14, 5, 13, 5, 13, 5, 12, 6, 12, 7, 12, 7, 12, 7, 12, 7, 12, 7, 12, 8, 12, 8, 11, 7, 11, 7, 11, 7, 11, 8, 12, 8, 11, 8, 11, 9, 11, 10, 11, 10, 12, 11, 10, 12, 10, 12, 10, 12, 10, 11, 10, 12, 10, 12, 11, 12, 10, 12, 10, 12, 10, 13, 11, 12, 11, 12, 11, 12, 11, 13, 11, 13, 12, 13, 12, 12, 12, 12, 13, 11, 13, 11, 12, 10, 12, 10, 12, 10, 13, 10, 13, 9, 13]"
CSI_DATA,43746,2024-04-02 16:47:13.648,2,static,1a:00:00:00:00:00,-51,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,450699613,0,44,0,104,0,"[14, 4, 14, 4, 14, 3, 15, 3, 14, 3, 13, 3, 13, 3, 13, 3, 13, 3, 14, 3, 14, 2, 14, 1, 14, 2, 14, 2, 14, 2, 14, 1, 14, 0, 13, 0, 13, 0, 13, 1, 14, 1, 14, 0, 14, 0, 14, -1, 15, -1, 16, -1, 15, -3, 16, -3, 16, -4, 15, -4, 15, -3, 15, -3, 16, -3, 16, -2, 16, -3, 16, -3, 17, -3, 16, -3, 16, -3, 17, -3, 17, -3, 18, -3, 17, -3, 17, -2, 17, -1, 17, 0, 17, 0, 17, 0, 17, 0, 17, 0, 16, 1, 15, 2]"
CSI_DATA,43747,2024-04-02 16:47:13.658,2,static,1a:00:00:00:00:00,-51,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,450709631,0,44,0,104,0,"[-15, -2, -15, -2, -16, -1, -16, -1, -16, -1, -15, -1, -15, -1, -15, -1, -15, -1, -15, 0, -15, 0, -15, 1, -15, 1, -15, 0, -15, 0, -15, 1, -15, 2, -14, 2, -14, 2, -15, 2, -15, 1, -15, 2, -14, 2, -15, 3, -16, 3, -17, 3, -15, 5, -16, 5, -16, 6, -15, 5, -16, 5, -16, 5, -16, 5, -16, 4, -16, 4, -16, 5, -17, 5, -17, 5, -17, 5, -17, 5, -18, 5, -18, 5, -18, 4, -18, 3, -18, 3, -17, 2, -17, 2, -17, 1, -18, 1, -18, 1, -17, 0, -16, 0]"
CSI_DATA,43748,2024-04-02 16:47:13.671,2,static,1a:00:00:00:00:00,-51,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,450721625,0,44,0,104,0,"[4, 14, 5, 13, 5, 13, 5, 13, 5, 14, 5, 13, 5, 13, 5, 13, 5, 12, 5, 12, 6, 12, 7, 12, 7, 12, 6, 12, 7, 12, 8, 12, 8, 11, 7, 11, 7, 11, 7, 11, 7, 12, 7, 11, 8, 11, 9, 11, 10, 11, 10, 12, 11, 10, 11, 10, 12, 10, 12, 10, 11, 10, 11, 10, 11, 11, 11, 10, 11, 10, 12, 11, 12, 11, 12, 11, 12, 11, 12, 11, 13, 12, 13, 12, 13, 12, 12, 13, 11, 13, 11, 13, 10, 13, 10, 13, 10, 13, 10, 13, 9, 13, 9, 13]"
CSI_DATA,43749,2024-04-02 16:47:13.680,2,static,1a:00:00:00:00:00,-51,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,450729610,0,44,0,104,0,"[7, 14, 8, 14, 9, 13, 9, 13, 9, 14, 8, 14, 8, 13, 8, 13, 8, 12, 9, 12, 10, 12, 10, 12, 10, 12, 10, 12, 10, 12, 11, 11, 11, 10, 11, 10, 11, 10, 11, 11, 11, 11, 11, 11, 11, 10, 12, 10, 13, 10, 14, 11, 14, 8, 15, 9, 16, 9, 15, 8, 15, 9, 15, 9, 15, 9, 15, 9, 15, 9, 16, 9, 16, 10, 15, 10, 15, 10, 16, 10, 17, 10, 17, 10, 17, 11, 16, 11, 15, 12, 15, 12, 14, 12, 14, 12, 14, 12, 14, 13, 13, 13, 12, 13]"
